coin,symbol,current_price,1h,24h,7d,30d,24h_volume,circulating_supply,total_supply,market_cap,is_outlier
Insula,ISLA,0.07,0.0,-0.011000000000000001,-0.019,0.141,43602.0,917087.0,327000000,65881.49,False
Sway Social,SWAY,0.11,0.0,-0.001,-0.034,-0.07200000000000001,26196.0,34418984.0,100000000,66908.09,False
NetherFi,NFI,0.11,0.005,-0.024,-0.39399999999999996,-0.445,568.0,79427192.0,400000000,66878.0,False
The Crypto Prophecies,TCP,0.11,-0.001,0.024,0.038,0.154,35278.0,116759822.0,240000000,66733.08,False
OSPY,OSPY,0.11,0.0,-0.011000000000000001,-0.019,0.141,43602.0,21000000.0,21000000,91871.5,False
Joe Hat,HAT,453.11,-0.003,-0.023,0.324,0.363,78.37,147.0,327000000,66704.87,True
YIN Finance,YIN,0.01,-0.002,0.001,-0.078,-0.159,35042.0,9482236.0,100000000,66555.6,False
Gamerse,LFG,0.11,-0.009000000000000001,-0.175,2.299,1.391,13300.0,391203930.0,1000000000,66490.59,False
Rage.Fan,RAGE,0.11,0.003,-0.11,-0.111,-0.098,22923.0,130671800.0,400000000,66153.47,False
BlitzPick,XBP,0.11,0.01,-0.026000000000000002,-0.10800000000000001,0.325,431.0,456494434.0,951000000,66111.22,False
Genesis Worlds,GENESIS,0.11,0.003,0.016,0.013000000000000001,0.7609999999999999,294.0,82659313.0,50400000,65376.32,False
CoreStarter,CSTR,0.11,0.006,0.003,-0.081,0.23399999999999999,35985.0,45400645.0,100000000,65147.81,False
Echain Network,ECT,0.11,-0.001,0.015,0.18100000000000002,0.8140000000000001,7091.0,144577102.0,300000000,64864.37,False
Cosmic FOMO,COSMIC,0.45,0.001,-0.019,-0.008,0.019,1394.0,143625.0,327000000,64684.69,True
Tethereum,T99,0.11,-0.002,-0.049,-0.032,1.214,244154.0,2838184145.0,9990000000,64400.69,False
NFT Soccer Games,NFSG,0.42,0.031,-0.05,0.285,4.878,311.0,151095.0,327000000,64252.98,True
NitroShiba,NISHIB,0.11,0.003,-0.026000000000000002,-0.022000000000000002,-0.034,78.0,1000000000.0,1000000000,63769.51,False
Interfinex Bills,IFEX,0.11,-0.037000000000000005,0.02,-0.032,0.20800000000000002,168.0,1310767500.0,2100000000,63732.0,False
Everex,EVX,0.11,0.004,-0.011000000000000001,0.01,0.187,6603.0,21800000.0,25000000,63580.91,False
Shadows,DOWS,0.11,0.0,-0.499,-0.18899999999999997,-0.13,135.0,26500000.0,45100000,63335.93,False
Imperium Empires,IME,0.11,-0.018000000000000002,-0.16399999999999998,-0.255,6.629,4526.0,1321557548.0,10000000000,63317.42,False
Aditus,ADI,0.11,0.0,-0.011000000000000001,-0.019,0.141,43602.0,236630000.0,1000000000,67612.6,False
Datamine,DAM,0.02,0.0,-0.011000000000000001,-0.019,0.141,43602.0,2628037.0,16900000,62188.88,False
Polygen,PGEN,0.11,-0.001,0.02,-0.12,0.255,2528.0,497769295.0,1000000000,63139.67,False
Ardana,DANA,0.11,-0.03,0.321,0.8079999999999999,1.13,38598.0,46906250.0,125000000,62901.13,False
Little Angry Bunny v2,LAB-V2,0.11,0.001,-0.02,-0.002,-0.009000000000000001,6115.0,4.5077433485316095e+23,327000000,62861.45,False
BOMB,BOMB,0.08,0.052000000000000005,-0.019,-0.05,0.33399999999999996,199396.0,817508.0,327000000,62839.1,False
EtherGem,EGEM,0.11,-0.035,-0.05,-0.062,0.099,996.0,66256949.0,45000000,62803.67,False
Pancake Bunny,BUNNY,0.12,-0.034,-0.14800000000000002,0.069,0.449,295192.0,510232.0,15300000,62721.24,False
Remme,REM,0.11,-0.002,-0.03,-0.091,0.039,40372.0,944115826.0,1000000000,62678.12,False
UpDog,UPDOG,0.11,0.0,-0.011000000000000001,-0.019,0.141,43602.0,374156431948357.0,327000000,60843.3,False
Neonomad,NNI,0.01,0.0,-0.011000000000000001,-0.019,0.141,43602.0,8024982.0,200000000,86890.97,False
CVNX,CVNX,0.11,0.0,-0.011000000000000001,-0.019,0.141,43602.0,12380890.0,15000000,60934.87,False
Uniwhale,UNW,0.01,-0.037000000000000005,-0.10800000000000001,-0.18,0.138,315.0,8372964.0,8910000,61552.87,False
Pascal,PASC,0.11,0.001,0.33299999999999996,-0.317,-0.04,57.88,41211050.0,42000000,60975.25,False
Delphi,ADEL,0.11,-0.004,-0.051,-0.038,-0.017,40990.0,18682347.0,30000000,60887.86,False
WaultSwap,WEX,0.11,0.0,0.0,0.0,0.0,43602.0,7518356518.0,7980000000,75996.44,False
Mantis Network,MNTIS,0.03,0.003,-0.013999999999999999,0.011000000000000001,0.187,12.14,1865697.0,3620000,60535.67,False
Dot Dot Finance,DDD,0.11,-0.005,-0.045,0.049,0.135,1704.0,133463286.0,1060000000,60517.94,False
Substratum,SUB,0.11,0.0,-0.33399999999999996,0.687,-0.002,8.47,251584926.0,472000000,60328.45,False
Dejitaru Shirudo,SHIELD,0.11,0.0,-0.011000000000000001,-0.019,0.141,43602.0,1000000000.0,1000000000,59319.09,False
Paypolitan,EPAN,0.11,0.036000000000000004,-0.031,-0.002,-0.193,74945.0,44981076.0,94700000,60228.44,False
Friendz,FDZ,0.11,0.0,-0.011000000000000001,-0.019,0.141,43602.0,593439473.0,1130000000,58414.47,False
KeyFi,KEYFI,0.02,0.004,-0.07,-0.046,-0.155,61.24,2927756.0,8990000,60010.56,False
Zebi,ZCO,0.11,0.0,0.0,0.109,0.247,4.69,500000000.0,500000000,59948.39,False
Aavegotchi FOMO,FOMO,0.11,0.006999999999999999,-0.035,-0.045,-0.09,748.0,64849039.0,10300000000,58917.69,False
Universe.XYZ,XYZ,0.11,0.008,0.013999999999999999,0.081,-0.085,7790.0,742383340.0,1140000000,58877.16,False
Boring Protocol,BOP,0.11,-0.005,-0.006999999999999999,-0.377,0.499,1302.0,97535000.0,250000000,58744.29,False
Rich,RCH,0.11,0.0,-0.011000000000000001,-0.019,0.141,43602.0,417548222.0,1140000000,58836.98,False
KingSpeed,KSC,0.11,0.0,-0.011000000000000001,-0.019,0.141,43602.0,52538088.0,200000000,73202.1,False
Antofy,ABN,0.05,-0.006,-0.083,-0.168,-0.778,2928.0,1109721.0,26900000,58227.22,False
Pepecola,PEPECOLA,0.11,-0.001,0.005,0.078,0.19699999999999998,540.0,100000000.0,100000000,58207.98,False
DYOR,DYOR,0.11,0.0,0.002,0.045,0.374,132.0,6900000000000.0,327000000,57775.17,False
FC Sion Fan Token,SION,0.11,0.012,0.11199999999999999,0.266,0.034,5081.0,16498955.0,50000000,58060.29,False
Rabbit Finance,RABBIT,0.11,0.001,-0.066,-0.077,-0.14400000000000002,341.0,106449488.0,179000000,57620.56,False
Dovu [OLD],DOV,0.11,-0.001,0.098,-0.018000000000000002,0.426,13.09,308817122.0,964000000,57536.74,False
MicroMoney,AMM,0.11,0.0,0.831,0.354,0.081,148530.0,17532943.0,17500000,57528.19,False
Black Token,BLACK,0.11,-0.002,-0.099,-0.145,-0.5670000000000001,13.75,357888780.0,980000000,57341.02,False
PlusOneCoin,PLUS1,0.11,0.003,0.003,-0.064,-0.836,0.01,12508010.0,26400000,57000.47,False
Bolivarcoin,BOLI,0.11,0.0,-0.006999999999999999,0.53,0.47700000000000004,27.2,19040706.0,25000000,56921.61,False
Apricot,APRT,0.11,0.003,-0.09300000000000001,0.462,1.244,929.0,164500000.0,1000000000,56952.61,False
Zahnymous,ZAH,0.11,0.0,-0.011000000000000001,-0.019,0.141,43602.0,63525359.0,99800000,69486.27,False
Lympo Market,LMT,0.11,-0.001,-0.06,-0.083,0.15,9.25,155250012.0,1250000000,56462.11,False
LocalTrade,LTT,0.01,-0.005,0.003,-0.066,-0.098,129131.0,6214242.0,40200000,56208.23,False
Coinsbit Token,CNB,0.11,-0.003,-0.12,-0.171,0.021,0.46,659826196.0,900000000,56174.07,False
FlexMeme,FLEX,0.11,0.0,-0.011000000000000001,-0.019,0.141,43602.0,253093835585.0,327000000,54609.77,False
Treasure Under Sea,TUS,0.11,-0.003,-0.073,0.649,3.221,243.0,2680134354.0,60000000,55813.54,False
Dogeswap,DOGES,3.64,0.003,-0.013999999999999999,0.011000000000000001,-0.027000000000000003,835.0,15263.0,327000000,55628.6,True
APYSwap,APYS,0.01,0.032,-0.047,-0.066,-0.152,49663.0,9767269.0,100000000,55569.8,False
Stablz,STABLZ,0.11,0.0,0.073,-0.391,0.406,1295.0,17938366.0,100000000,55492.33,False
FACTS,BKC,0.11,-0.015,-0.042,-0.064,-0.228,19863.0,5791499998.0,9000000000,55217.84,False
Butter,BUTTER,0.11,0.0,-0.011000000000000001,-0.019,0.141,43602.0,244221256770.0,244000000000,56286.68,False
Mithril Share,MIS,0.16,0.049,0.066,-0.046,0.155,35572.0,359101.0,327000000,55128.95,False
SingularDTV,SNGLS,0.11,0.0,-0.011000000000000001,-0.019,0.141,43602.0,890000000.0,1000000000,55159.35,False
xToken,XTK,0.11,0.0,-0.011000000000000001,-0.019,0.141,43602.0,404524037.0,1000000000,53693.37,False
Ankaragücü Fan Token,ANKA,0.11,0.069,0.132,0.073,0.151,7828.0,26513761.0,150000000,54743.34,False
BitOrbit,BITORB,0.11,0.004,-0.033,-0.086,1.0659999999999998,66.82,44000000.0,1000000000,54607.06,False
Cykura,CYS,0.11,0.017,0.009000000000000001,-0.09300000000000001,0.057,45635.0,11632000.0,100000000,54540.1,False
Kitty Coin Solana,KITTY,0.11,0.003,0.002,-0.184,3.338,772.0,419926609.0,540000000,54266.61,False
Avaxtars,AVXT,0.11,-0.001,-0.057,-0.18899999999999997,0.217,436.0,282809325.0,300000000,53800.91,False
Gems,GEM,0.11,0.006999999999999999,0.028999999999999998,-0.057,0.18,27538.0,690960093.0,8000000000,53804.65,False
BCPAY FinTech,BCPAY,0.11,0.0,-0.059000000000000004,0.22699999999999998,0.384,9.03,57000000.0,85000000,53371.83,False
Mercurial,MER,0.11,0.004,-0.006,-0.01,-0.547,269.0,563022062.0,1000000000,53196.48,False
Aavegotchi ALPHA,ALPHA,0.11,0.006,-0.027000000000000003,-0.126,-0.071,729.0,47575028.0,5000000000,52814.34,False
Moonft,MTC,0.33,0.005,-0.013000000000000001,0.01,0.182,140481.0,161022.0,100000000,52796.43,True
Phore,PHR,0.11,0.003,-0.006999999999999999,0.5670000000000001,0.43700000000000006,1.64,30536189.0,18600000,52323.04,False
KickPad,KPAD,0.11,0.005,-0.08,-0.045,-0.044000000000000004,37422.0,56728963.0,204000000,51852.62,False
Hodl Finance,HFT,0.11,0.0,-0.011000000000000001,-0.019,0.141,43602.0,129062500000.0,210000000000,64093.28,False
Hyprr,UDOO,0.11,0.0,-0.011000000000000001,-0.019,0.141,43602.0,486286609.0,838000000,54979.69,False
3d3d,3D3D,0.11,0.013000000000000001,-0.049,0.053,-0.134,856.0,360468841425725.0,327000000,51170.51,False
MELX,MEL,0.11,0.0,-0.011000000000000001,-0.019,0.141,43602.0,43105271.0,120000000,50828.8,False
Ownly,OWN,0.11,0.0,-0.011000000000000001,-0.019,0.141,43602.0,6503716503.0,9250000000,49006.14,False
Diffusion,DIFF,0.11,0.006999999999999999,-0.033,0.5870000000000001,2.301,35.46,91380163.0,327000000,50247.22,False
Bata,BTA,0.01,0.003,1.3519999999999999,1.474,1.705,27.73,5055252.0,10000000,50129.34,False
Parasol Finance,PSOL,0.01,0.003,-0.006,-0.003,-0.023,1.13,5607460.0,21000000,50093.22,False
Jade Currency,JADE,0.11,-0.128,-0.12300000000000001,-0.268,0.496,5832.0,58572217.0,90000000,49258.03,False
Aavegotchi FUD,FUD,0.11,0.013999999999999999,-0.033,-0.121,-0.071,171.0,163145369.0,20500000000,48606.6,False
Bounty0x,BNTY,0.11,0.001,0.037000000000000005,0.14800000000000002,0.456,36983.0,164639795.0,500000000,48566.0,False
DeFiner,FIN,0.11,0.002,0.099,0.231,0.22699999999999998,28433.0,148115903.0,168000000,48344.66,False
DeathRoad,DRACE,0.11,0.0,-0.011000000000000001,-0.019,0.141,43602.0,52161638.0,1000000000,60286.54,False
HedgePay,HPAY,0.11,0.0,-0.011000000000000001,-0.019,0.141,43602.0,120424719.0,118000000,60171.35,False
StepEx,SPEX,0.11,0.009000000000000001,-0.043,-0.018000000000000002,-0.151,21293.0,120000000.0,3000000000,47409.67,False
beFITTER,FIU,0.11,0.005,-0.027000000000000003,-0.115,-0.5489999999999999,25995.0,177475222.0,1000000000,47390.86,False
Portion,PRT,0.11,-0.001,0.7609999999999999,-0.45799999999999996,0.24,134.0,167098361.0,1500000000,47038.74,False
HondaisCoin,HNDC,0.11,0.0,-0.011000000000000001,-0.012,-0.011000000000000001,43602.0,51182225915.0,100000000000,47027.89,False
Work Quest,WQT,0.11,-0.18899999999999997,-0.359,0.973,0.919,59792.0,69868750.0,100000000,46303.98,False
ORO,ORO,0.11,0.0,-0.011000000000000001,-0.019,0.141,43602.0,11676715.0,98100000,44936.29,False
JPG NFT Index,JPG,16.99,0.0,0.012,-0.342,-0.27399999999999997,77.08,2594.0,327000000,44070.51,True
UkraineDAO Flag NFT,LOVE,0.02,0.0,-0.011000000000000001,-0.019,0.141,43602.0,2311203.0,2310000,46097.92,False
TotemFi,TOTM,0.01,-0.005,0.048,0.107,0.006,16863.0,6113675.0,10000000,43376.43,False
Lever Network,LEV,0.11,-0.005,0.037000000000000005,0.042,0.008,25009.0,14850629.0,100000000,43203.69,False
Robust,RBT,1.19,-0.001,-0.11800000000000001,-0.065,-0.061,31.8,36408.0,327000000,43143.78,True
BetBot,BBOT,0.11,-0.001,0.018000000000000002,-0.015,-0.037000000000000005,60.73,18245216.0,20000000,43113.84,False
Minerva Wallet,MIVA,0.11,0.003,0.003,0.045,0.084,16.34,9855334.0,1000000000,42560.58,False
Türkiye Motosiklet Federasyonu Fan Token,TMFT,0.11,-0.022000000000000002,-0.033,0.0,0.353,21386.0,36222923.0,96200000,42496.67,False
LinkCoin,LKN,0.11,0.0,-0.011000000000000001,-0.019,0.141,43602.0,268615201.0,1000000000,45226.63,False
ProjectOasis,OASIS,0.01,0.0,-0.011000000000000001,-0.019,0.141,43602.0,3955110.0,14000000,42324.16,False
Peseta Digital,PTD,0.11,0.0,-0.011000000000000001,-0.019,0.141,43602.0,144675139.0,166000000,42195.31,False
Rentberry,BERRY,0.11,0.0,-0.011000000000000001,-0.019,0.141,43602.0,301473027.0,301000000,41325.06,False
StaySAFU,SAFU,2.48,-0.001,-0.018000000000000002,-0.09300000000000001,0.049,22.12,16665.0,327000000,41365.86,True
Phenix Finance (Cronos),PHNX,0.11,0.0,0.013000000000000001,-0.11599999999999999,0.731,2.75,144356451704.0,162000000000,41254.58,False
Forefront,FF,0.05,0.0,-0.011000000000000001,-0.019,0.141,43602.0,862384.0,10000000,40965.3,False
SuperBid,SUPERBID,0.01,0.0,0.013999999999999999,-0.032,0.32299999999999995,3.87,7761336.0,88300000,41063.2,False
AOK,AOK,0.11,0.005,0.006,0.005,0.09,35719.0,200000000.0,1000000000,40947.97,False
HappyFans,HAPPY,0.11,0.001,-0.10800000000000001,-0.129,0.063,2264.0,28561930447.0,100000000000,40714.06,False
FSOCIETY,FSC,0.11,0.035,-0.433,1.59,1.383,7479.0,696907882.0,21000000000,40200.79,False
Azuki,AZUKI,0.11,0.001,0.031,-0.023,0.015,9.45,25427110.0,25900000,40097.02,False
Teloscoin,TELOS,0.11,0.0,-0.011000000000000001,-0.019,0.141,43602.0,195431359.0,327000000,39912.01,False
Basis Share,BAS,0.1,-0.002,-0.004,0.035,0.043,38911.0,409438.0,1000000,40047.45,False
GazeTV,GAZE,0.11,0.013999999999999999,-0.19699999999999998,0.255,-0.858,190.0,625604562.0,1000000000,39492.4,False
Verso,VSO,0.11,-0.015,-0.017,0.04,-0.049,34388.0,94750011.0,100000000,39367.17,False
GreenTrust,GNT,0.11,-0.001,-0.145,-0.273,0.177,3656.0,28024100456983.0,327000000,39239.25,False
XP,XP,0.11,-0.008,-0.027999999999999997,0.026000000000000002,0.3,27.88,2848943503.0,20000000000,39213.1,False
Darkness Dollar,DUSD,0.76,0.0,-0.011000000000000001,-0.019,0.141,43602.0,51318.0,327000000,38776.38,True
TheFlashCurrency,TFC,0.11,0.0,0.005,0.249,-0.311,1373.0,6799999001.0,8000000000,39050.37,False
Finminity,FMT,0.01,0.0,-0.011000000000000001,-0.019,0.141,43602.0,2787261.0,10000000,38345.61,False
MilkySwap,MILKY,0.11,0.0,0.006,0.031,0.382,10.64,22988951.0,41000000,38938.56,False
Soldex,SOLX,0.11,-0.008,-0.004,0.068,-0.209,38422.0,422932781.0,500000000,38881.55,False
Defira (Cronos),FIRA,0.01,-0.004,-0.062,-0.259,-0.11800000000000001,1823.0,5577953.0,100000000,38531.04,False
SeChain,SNN,0.11,0.0,-0.011000000000000001,-0.019,0.141,43602.0,32000000000.0,39000000000,37673.59,False
Onston,ONSTON,0.11,0.0,-0.011000000000000001,-0.019,0.141,43602.0,127030605.0,1000000000,37564.83,False
Smartshare,SSP,0.11,0.0,0.002,0.0,0.33299999999999996,30.52,4791431487.0,10000000000,38292.46,False
AFEN Blockchain,AFEN,0.11,0.067,0.332,0.154,2.214,3278.0,183195712.0,850000000,38095.68,False
KAKA NFT World,KAKA,0.11,0.017,0.0,0.135,0.162,26714.0,69229200.0,100000000,38083.05,False
₿,₿,0.11,-0.001,-0.001,-0.22699999999999998,0.451,196.0,20851545.0,20900000,37550.31,False
Blind Boxes,BLES,0.11,0.001,0.049,0.07,-0.084,33719.0,18207579.0,100000000,37445.33,False
TridentDAO,PSI,0.02,0.01,0.018000000000000002,0.015,-0.461,197125.0,2097902.0,9440000,37371.51,False
Pera Finance,PERA,0.11,0.01,-0.065,-0.023,0.09,25181.0,99288084.0,125000000,37242.22,False
Fancy Games,FNC,0.11,0.079,0.141,-0.239,-0.079,132.0,40454705.0,1000000000,37197.58,False
Hydro,HYDRO,0.11,0.061,2.8569999999999998,0.20199999999999999,0.358,33511.0,42861653.0,111000000,37150.22,False
Centaurify,CENT,0.11,0.0,-0.011000000000000001,-0.019,0.141,43602.0,113181947.0,1000000000,37235.64,False
RUSHCMC,RUSHCMC,0.74,0.006999999999999999,-0.023,-0.037000000000000005,0.141,1176.0,50000.0,327000000,37119.66,True
Fufu,FUFU,0.11,0.0,-0.002,-0.028999999999999998,0.019,234.0,164532767.0,1000000000,36921.1,False
Manga,$MANGA,0.11,0.0,0.003,-0.006999999999999999,-0.392,9.59,1152778878.0,20000000000,36834.98,False
Doug,DOUG,0.11,-0.001,-0.07200000000000001,-0.369,0.141,1742.0,203809141817.0,204000000000,36856.75,False
LIQ Protocol,LIQ,0.11,-0.01,0.01,0.025,0.413,30958.0,30000000.0,100000000,36815.06,False
CheckerChain,CHECKR,0.11,-0.011000000000000001,-0.11,-0.136,0.35200000000000004,7325.0,117518776.0,2100000000,36786.31,False
Artify,AFY,0.11,0.0,-0.011000000000000001,-0.019,0.141,43602.0,5000000000000.0,327000000,38726.08,False
Neutron Coin,NTRN,0.11,0.0,-0.011000000000000001,-0.019,0.141,43602.0,49203549.0,53100000,35876.22,False
RiverBoat,RIB,36.05,0.019,-0.165,-0.107,0.03,32.71,1000.0,327000000,36380.35,True
Bot Planet,BOT,0.11,-0.001,-0.062,-0.16,0.32799999999999996,589.0,125498171.0,937000000,36334.55,False
WOWswap,WOW,0.06,0.001,-0.064,-0.096,0.308,713.0,656666.0,1000000,36287.12,False
Worldcore,WRC,0.11,-0.024,0.091,-0.158,-0.17,1.33,178103291.0,245000000,36136.99,False
NerveFlux,NERVE,0.11,0.0,-0.011000000000000001,-0.019,0.141,43602.0,44081563.0,185000000,45230.85,False
Instadapp USDC,IUSDC,1.11,0.002,0.002,0.002,0.005,43602.0,32404.0,327000000,36092.07,True
Instadapp WBTC,IWBTC,39152.44,-0.005,-0.001,0.006999999999999999,0.187,43602.0,1.0,327000000,35931.34,True
Crusaders of Crypto,CRUSADER,0.11,0.0,-0.011000000000000001,-0.019,0.141,43602.0,895340864030600.0,327000000,34986.29,False
EchoLink,EKO,0.11,0.0,-0.011000000000000001,-0.019,0.141,43602.0,500000000.0,500000000,34772.53,False
Rope Token,ROPE,0.01,0.0,0.006,-0.153,-0.179,97.81,6281800.0,10000000,35643.25,False
WannaSwap,WANNA,0.11,-0.002,-0.066,-0.035,0.305,1080.0,97959085.0,39500000,34959.0,False
Dough,DOUGH,0.11,0.0,-0.011000000000000001,-0.019,0.141,43602.0,297561608.0,1000000000,43499.27,False
ShopNEXT Reward Token,STE,0.07,0.001,0.031,-0.038,-0.145,221.0,497895.0,327000000,34695.78,False
KemaCoin,KEMA,0.11,0.005,-0.121,-0.105,0.066,190.0,53591575.0,210000000,34466.7,False
ETHA Lend,ETHA,0.11,0.0,0.052000000000000005,-0.091,-0.396,78332.0,7908034.0,30000000,34377.63,False
Privatix,PRIX,0.03,0.003,-0.092,-0.047,-0.18,22020.0,1125455.0,1280000,34055.44,False
Waterfall Governance,WTF,0.11,0.002,-0.013000000000000001,0.046,0.055,843.0,61730769.0,100000000,33794.05,False
OIN Finance,OIN,0.11,-0.002,-0.066,0.006999999999999999,0.932,262831.0,18002112.0,100000000,33711.29,False
Crystal CYL,CYL,0.11,-0.10099999999999999,-0.087,0.045,0.10300000000000001,127751.0,19500000.0,19500000,33579.5,False
Jungle DeFi,JFI,0.02,0.0,-0.011000000000000001,-0.019,0.141,43602.0,1999568.0,10000000,32658.63,False
SugarBounce,TIP,0.11,-0.005,-0.10800000000000001,-0.105,-0.18,17465.0,14028150.0,199000000,33274.57,False
Feeder Finance,FEED,0.11,-0.001,-0.08800000000000001,-0.087,0.11199999999999999,11.89,100000000.0,100000000,33129.43,False
OlympulseX,SEX,0.54,0.0,-0.011000000000000001,-0.019,0.141,43602.0,72876.0,327000000,39401.43,True
Infinity Skies,ISKY,0.11,0.0,-0.01,-0.05,-0.01,33793.0,15516297.0,18400000,32841.4,False
Gourmet Galaxy,GUM,0.01,0.0,0.004,-0.113,-0.098,26412.0,3322141.0,20000000,32760.02,False
Multiverse Capital,MVC,0.11,0.0,-0.003,0.001,-0.45799999999999996,0.01,545861747007.0,927000000000,32690.06,False
TrezarCoin,TZC,0.11,0.003,-0.012,-0.044000000000000004,0.44799999999999995,395.0,316149950.0,400000000,32434.65,False
Maxcoin,MAX,0.11,0.004,0.379,0.414,0.413,22.52,12685895.0,100000000,32374.23,False
Pepedex,PPDEX,0.09,0.0,0.046,-0.158,-0.17300000000000001,325.0,357506.0,327000000,31996.66,False
moonwolf.io,WOLF,0.11,0.005,-0.015,-0.028999999999999998,0.41600000000000004,32.42,295359058466.0,327000000,31799.41,False
VentiSwap,VST,0.01,0.0,-0.011000000000000001,-0.019,0.141,43602.0,4579166.0,100000000,31695.34,False
Metafluence,METO,0.11,0.022000000000000002,-0.01,-0.053,0.474,124087.0,43200000.0,4800000000,31650.27,False
MacaronSwap,MCRN,0.04,-0.006999999999999999,-0.078,-0.249,0.125,39213.0,824458.0,5290000,31469.38,False
TradeStars,TSX,0.11,0.0,0.0,-0.16699999999999998,-0.087,4.26,19475547.0,70000000,31309.09,False
Tranquil Finance,TRANQ,0.11,0.004,-0.003,-0.188,0.013999999999999999,127.0,76127555.0,1000000000,31310.38,False
MerchDAO,MRCH,0.01,0.0,0.08800000000000001,0.017,0.094,37069.0,4573711.0,9000000,31245.43,False
Zenith Chain,ZENITH,0.11,0.094,0.34700000000000003,0.09300000000000001,-0.044000000000000004,4630.0,24959978.0,10000000,31172.84,False
bePAY Finance,BECOIN,0.11,0.0,0.11,0.174,0.33,4.79,13000000.0,13000000,31164.0,False
Cowrie,COWRIE,0.03,0.0,-0.011000000000000001,-0.019,0.141,43602.0,1378742.0,482000000,41335.83,False
Ormeus Ecosystem,ECO,0.11,0.006999999999999999,-0.10099999999999999,0.39899999999999997,0.898,5.0,3518670884.0,4930000000,30896.08,False
2ACoin,ARMS,0.11,-0.012,-0.027000000000000003,0.01,0.184,30.44,11350622.0,17900000,30621.86,False
WOLV,WOLV,0.11,0.0,-0.011000000000000001,-0.019,0.141,43602.0,21000000.0,21000000,42107.77,False
Blockchain Cuties Universe Governance,BCUG,0.04,-0.006999999999999999,0.038,0.045,0.371,38281.0,691063.0,3870000,30136.94,False
NeoBot,NEOBOT,0.11,-0.001,-0.909,-0.9059999999999999,-0.93,35796.0,9001756.0,10000000,30083.1,False
Martkist,MARTK,0.11,0.004,0.015,0.04,-0.263,254.0,22795582.0,37000000,29918.06,False
Edain,EAI,0.11,-0.001,0.046,-0.43,-0.507,0.22,27868373.0,199000000,29605.36,False
Umi Digital,UMI,0.11,-0.001,0.13,0.6990000000000001,0.342,93.14,33000000000.0,33000000000,29558.27,False
Bismuth,BIS,0.01,-0.004,-0.055999999999999994,-0.134,-0.326,852.0,3021634.0,327000000,29417.71,False
